record_id,doi,year,pdf_path,pdf_is_version_of_record,page_count,scoped_first_page,scoped_last_page,predicted_figures_total,historical_figures_total,count_error,exact,figure_numbers,missing_figure_numbers,contiguous,census_error
doi:10.1021/acssynbio.2c00266,10.1021/acssynbio.2c00266,2022,data/papers/2022/10.1021__acssynbio.2c00266/paper.pdf,True,10,1,10,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00270,10.1021/acssynbio.2c00270,2022,data/papers/2022/10.1021__acssynbio.2c00270/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00274,10.1021/acssynbio.2c00274,2022,data/papers/2022/10.1021__acssynbio.2c00274/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00287,10.1021/acssynbio.2c00287,2022,data/papers/2022/10.1021__acssynbio.2c00287/paper.pdf,True,14,1,14,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00289,10.1021/acssynbio.2c00289,2022,data/papers/2022/10.1021__acssynbio.2c00289/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00290,10.1021/acssynbio.2c00290,2022,data/papers/2022/10.1021__acssynbio.2c00290/pmc/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00292,10.1021/acssynbio.2c00292,2022,data/papers/2022/10.1021__acssynbio.2c00292/paper.pdf,True,9,1,9,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00297,10.1021/acssynbio.2c00297,2022,data/papers/2022/10.1021__acssynbio.2c00297/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00311,10.1021/acssynbio.2c00311,2022,data/papers/2022/10.1021__acssynbio.2c00311/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00315,10.1021/acssynbio.2c00315,2022,data/papers/2022/10.1021__acssynbio.2c00315/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00323,10.1021/acssynbio.2c00323,2022,data/papers/2022/10.1021__acssynbio.2c00323/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00337,10.1021/acssynbio.2c00337,2022,data/papers/2022/10.1021__acssynbio.2c00337/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00343,10.1021/acssynbio.2c00343,2022,data/papers/2022/10.1021__acssynbio.2c00343/paper.pdf,True,10,1,10,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.2c00345,10.1021/acssynbio.2c00345,2022,data/papers/2022/10.1021__acssynbio.2c00345/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00353,10.1021/acssynbio.2c00353,2022,data/papers/2022/10.1021__acssynbio.2c00353/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00355,10.1021/acssynbio.2c00355,2022,data/papers/2022/10.1021__acssynbio.2c00355/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00367,10.1021/acssynbio.2c00367,2022,data/papers/2022/10.1021__acssynbio.2c00367/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00375,10.1021/acssynbio.2c00375,2022,data/papers/2022/10.1021__acssynbio.2c00375/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00382,10.1021/acssynbio.2c00382,2022,data/papers/2022/10.1021__acssynbio.2c00382/paper.pdf,False,10,1,10,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00385,10.1021/acssynbio.2c00385,2022,data/papers/2022/10.1021__acssynbio.2c00385/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00386,10.1021/acssynbio.2c00386,2022,data/papers/2022/10.1021__acssynbio.2c00386/paper.pdf,False,34,1,34,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00389,10.1021/acssynbio.2c00389,2022,data/papers/2022/10.1021__acssynbio.2c00389/paper.pdf,True,11,1,11,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00397,10.1021/acssynbio.2c00397,2022,data/papers/2022/10.1021__acssynbio.2c00397/pmc/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00401,10.1021/acssynbio.2c00401,2022,data/papers/2022/10.1021__acssynbio.2c00401/paper.pdf,True,12,1,12,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00409,10.1021/acssynbio.2c00409,2022,data/papers/2022/10.1021__acssynbio.2c00409/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00419,10.1021/acssynbio.2c00419,2022,data/papers/2022/10.1021__acssynbio.2c00419/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00423,10.1021/acssynbio.2c00423,2022,data/papers/2022/10.1021__acssynbio.2c00423/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00428,10.1021/acssynbio.2c00428,2022,data/papers/2022/10.1021__acssynbio.2c00428/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00480,10.1021/acssynbio.2c00480,2022,data/papers/2022/10.1021__acssynbio.2c00480/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00491,10.1021/acssynbio.2c00491,2022,data/papers/2022/10.1021__acssynbio.2c00491/paper.pdf,True,9,1,9,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00498,10.1021/acssynbio.2c00498,2022,data/papers/2022/10.1021__acssynbio.2c00498/pmc/paper.pdf,True,17,1,17,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.2c00179,10.1021/acssynbio.2c00179,2023,data/papers/2023/10.1021__acssynbio.2c00179/paper.pdf,True,15,1,15,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00328,10.1021/acssynbio.2c00328,2023,data/papers/2023/10.1021__acssynbio.2c00328/paper.pdf,True,15,1,15,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00338,10.1021/acssynbio.2c00338,2023,data/papers/2023/10.1021__acssynbio.2c00338/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00339,10.1021/acssynbio.2c00339,2023,data/papers/2023/10.1021__acssynbio.2c00339/paper.pdf,False,29,1,29,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00342,10.1021/acssynbio.2c00342,2023,data/papers/2023/10.1021__acssynbio.2c00342/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00351,10.1021/acssynbio.2c00351,2023,data/papers/2023/10.1021__acssynbio.2c00351/paper.pdf,True,13,1,13,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00356,10.1021/acssynbio.2c00356,2023,data/papers/2023/10.1021__acssynbio.2c00356/paper.pdf,True,14,1,14,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
doi:10.1021/acssynbio.2c00358,10.1021/acssynbio.2c00358,2023,data/papers/2023/10.1021__acssynbio.2c00358/paper.pdf,True,14,1,14,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.2c00361,10.1021/acssynbio.2c00361,2023,data/papers/2023/10.1021__acssynbio.2c00361/paper.pdf,True,14,1,14,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00392,10.1021/acssynbio.2c00392,2023,data/papers/2023/10.1021__acssynbio.2c00392/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00406,10.1021/acssynbio.2c00406,2023,data/papers/2023/10.1021__acssynbio.2c00406/paper.pdf,True,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00407,10.1021/acssynbio.2c00407,2023,data/papers/2023/10.1021__acssynbio.2c00407/paper.pdf,True,16,1,16,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00410,10.1021/acssynbio.2c00410,2023,data/papers/2023/10.1021__acssynbio.2c00410/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00416,10.1021/acssynbio.2c00416,2023,data/papers/2023/10.1021__acssynbio.2c00416/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00425,10.1021/acssynbio.2c00425,2023,data/papers/2023/10.1021__acssynbio.2c00425/pmc/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00426,10.1021/acssynbio.2c00426,2023,data/papers/2023/10.1021__acssynbio.2c00426/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00434,10.1021/acssynbio.2c00434,2023,data/papers/2023/10.1021__acssynbio.2c00434/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00441,10.1021/acssynbio.2c00441,2023,data/papers/2023/10.1021__acssynbio.2c00441/paper.pdf,False,20,1,20,0,5,-5,False,,,True,
doi:10.1021/acssynbio.2c00450,10.1021/acssynbio.2c00450,2023,data/papers/2023/10.1021__acssynbio.2c00450/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00455,10.1021/acssynbio.2c00455,2023,data/papers/2023/10.1021__acssynbio.2c00455/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00457,10.1021/acssynbio.2c00457,2023,data/papers/2023/10.1021__acssynbio.2c00457/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00465,10.1021/acssynbio.2c00465,2023,data/papers/2023/10.1021__acssynbio.2c00465/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00467,10.1021/acssynbio.2c00467,2023,data/papers/2023/10.1021__acssynbio.2c00467/paper.pdf,True,13,1,13,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00472,10.1021/acssynbio.2c00472,2023,data/papers/2023/10.1021__acssynbio.2c00472/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00477,10.1021/acssynbio.2c00477,2023,data/papers/2023/10.1021__acssynbio.2c00477/pmc/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00496,10.1021/acssynbio.2c00496,2023,data/papers/2023/10.1021__acssynbio.2c00496/paper.pdf,True,16,1,16,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00511,10.1021/acssynbio.2c00511,2023,data/papers/2023/10.1021__acssynbio.2c00511/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00512,10.1021/acssynbio.2c00512,2023,data/papers/2023/10.1021__acssynbio.2c00512/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00516,10.1021/acssynbio.2c00516,2023,data/papers/2023/10.1021__acssynbio.2c00516/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00517,10.1021/acssynbio.2c00517,2023,data/papers/2023/10.1021__acssynbio.2c00517/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00527,10.1021/acssynbio.2c00527,2023,data/papers/2023/10.1021__acssynbio.2c00527/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00530,10.1021/acssynbio.2c00530,2023,data/papers/2023/10.1021__acssynbio.2c00530/paper.pdf,True,14,1,14,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.2c00537,10.1021/acssynbio.2c00537,2023,data/papers/2023/10.1021__acssynbio.2c00537/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00545,10.1021/acssynbio.2c00545,2023,data/papers/2023/10.1021__acssynbio.2c00545/paper.pdf,True,15,1,15,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00554,10.1021/acssynbio.2c00554,2023,data/papers/2023/10.1021__acssynbio.2c00554/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00560,10.1021/acssynbio.2c00560,2023,data/papers/2023/10.1021__acssynbio.2c00560/paper.pdf,True,6,1,6,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00571,10.1021/acssynbio.2c00571,2023,data/papers/2023/10.1021__acssynbio.2c00571/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00587,10.1021/acssynbio.2c00587,2023,data/papers/2023/10.1021__acssynbio.2c00587/paper.pdf,True,13,1,13,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00589,10.1021/acssynbio.2c00589,2023,data/papers/2023/10.1021__acssynbio.2c00589/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00593,10.1021/acssynbio.2c00593,2023,data/papers/2023/10.1021__acssynbio.2c00593/paper.pdf,True,15,1,15,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.2c00595,10.1021/acssynbio.2c00595,2023,data/papers/2023/10.1021__acssynbio.2c00595/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00607,10.1021/acssynbio.2c00607,2023,data/papers/2023/10.1021__acssynbio.2c00607/paper.pdf,True,14,1,14,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00609,10.1021/acssynbio.2c00609,2023,data/papers/2023/10.1021__acssynbio.2c00609/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00611,10.1021/acssynbio.2c00611,2023,data/papers/2023/10.1021__acssynbio.2c00611/paper.pdf,False,21,1,21,0,5,-5,False,,,True,
doi:10.1021/acssynbio.2c00615,10.1021/acssynbio.2c00615,2023,data/papers/2023/10.1021__acssynbio.2c00615/paper.pdf,True,12,1,12,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00618,10.1021/acssynbio.2c00618,2023,data/papers/2023/10.1021__acssynbio.2c00618/pmc/paper.pdf,True,13,1,13,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00627,10.1021/acssynbio.2c00627,2023,data/papers/2023/10.1021__acssynbio.2c00627/paper.pdf,True,11,1,11,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00641,10.1021/acssynbio.2c00641,2023,data/papers/2023/10.1021__acssynbio.2c00641/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00648,10.1021/acssynbio.2c00648,2023,data/papers/2023/10.1021__acssynbio.2c00648/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00658,10.1021/acssynbio.2c00658,2023,data/papers/2023/10.1021__acssynbio.2c00658/paper.pdf,False,40,1,40,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00661,10.1021/acssynbio.2c00661,2023,data/papers/2023/10.1021__acssynbio.2c00661/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00662,10.1021/acssynbio.2c00662,2023,data/papers/2023/10.1021__acssynbio.2c00662/paper.pdf,True,13,1,13,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00668,10.1021/acssynbio.2c00668,2023,data/papers/2023/10.1021__acssynbio.2c00668/paper.pdf,True,17,1,17,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00669,10.1021/acssynbio.2c00669,2023,data/papers/2023/10.1021__acssynbio.2c00669/paper.pdf,False,14,1,14,3,4,-1,False,1 2 3,,True,
doi:10.1021/acssynbio.2c00679,10.1021/acssynbio.2c00679,2023,data/papers/2023/10.1021__acssynbio.2c00679/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00684,10.1021/acssynbio.2c00684,2023,data/papers/2023/10.1021__acssynbio.2c00684/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00685,10.1021/acssynbio.2c00685,2023,data/papers/2023/10.1021__acssynbio.2c00685/paper.pdf,False,11,1,11,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00687,10.1021/acssynbio.2c00687,2023,data/papers/2023/10.1021__acssynbio.2c00687/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00689,10.1021/acssynbio.2c00689,2023,data/papers/2023/10.1021__acssynbio.2c00689/pmc/paper.pdf,True,7,1,7,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00690,10.1021/acssynbio.2c00690,2023,data/papers/2023/10.1021__acssynbio.2c00690/pmc/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.3c00009,10.1021/acssynbio.3c00009,2023,data/papers/2023/10.1021__acssynbio.3c00009/pmc/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.3c00015,10.1021/acssynbio.3c00015,2023,data/papers/2023/10.1021__acssynbio.3c00015/pmc/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00022,10.1021/acssynbio.3c00022,2023,data/papers/2023/10.1021__acssynbio.3c00022/paper.pdf,False,25,1,25,0,4,-4,False,,,True,
doi:10.1021/acssynbio.3c00033,10.1021/acssynbio.3c00033,2023,data/papers/2023/10.1021__acssynbio.3c00033/pmc/paper.pdf,True,12,1,12,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.3c00044,10.1021/acssynbio.3c00044,2023,data/papers/2023/10.1021__acssynbio.3c00044/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.3c00047,10.1021/acssynbio.3c00047,2023,data/papers/2023/10.1021__acssynbio.3c00047/paper.pdf,True,11,1,11,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.3c00062,10.1021/acssynbio.3c00062,2023,data/papers/2023/10.1021__acssynbio.3c00062/paper.pdf,True,25,1,25,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
doi:10.1021/acssynbio.3c00064,10.1021/acssynbio.3c00064,2023,data/papers/2023/10.1021__acssynbio.3c00064/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.3c00065,10.1021/acssynbio.3c00065,2023,data/papers/2023/10.1021__acssynbio.3c00065/paper.pdf,True,15,1,15,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00066,10.1021/acssynbio.3c00066,2023,data/papers/2023/10.1021__acssynbio.3c00066/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.3c00069,10.1021/acssynbio.3c00069,2023,data/papers/2023/10.1021__acssynbio.3c00069/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00070,10.1021/acssynbio.3c00070,2023,data/papers/2023/10.1021__acssynbio.3c00070/pmc/paper.pdf,True,16,1,16,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.3c00074,10.1021/acssynbio.3c00074,2023,data/papers/2023/10.1021__acssynbio.3c00074/paper.pdf,True,14,1,14,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.3c00078,10.1021/acssynbio.3c00078,2023,data/papers/2023/10.1021__acssynbio.3c00078/paper.pdf,True,10,1,10,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.3c00080,10.1021/acssynbio.3c00080,2023,data/papers/2023/10.1021__acssynbio.3c00080/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00094,10.1021/acssynbio.3c00094,2023,data/papers/2023/10.1021__acssynbio.3c00094/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.3c00098,10.1021/acssynbio.3c00098,2023,data/papers/2023/10.1021__acssynbio.3c00098/versions/biorxiv_preprint_v1/paper__fc6124591733.pdf,False,9,1,9,0,2,-2,False,,,True,
doi:10.1021/acssynbio.3c00101,10.1021/acssynbio.3c00101,2023,data/papers/2023/10.1021__acssynbio.3c00101/pmc/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00103,10.1021/acssynbio.3c00103,2023,data/papers/2023/10.1021__acssynbio.3c00103/paper.pdf,True,6,1,6,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.3c00104,10.1021/acssynbio.3c00104,2023,data/papers/2023/10.1021__acssynbio.3c00104/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00110,10.1021/acssynbio.3c00110,2023,data/papers/2023/10.1021__acssynbio.3c00110/pmc/paper.pdf,True,15,1,15,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.3c00114,10.1021/acssynbio.3c00114,2023,data/papers/2023/10.1021__acssynbio.3c00114/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00120,10.1021/acssynbio.3c00120,2023,data/papers/2023/10.1021__acssynbio.3c00120/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00124,10.1021/acssynbio.3c00124,2023,data/papers/2023/10.1021__acssynbio.3c00124/pmc/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.3c00133,10.1021/acssynbio.3c00133,2023,data/papers/2023/10.1021__acssynbio.3c00133/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00135,10.1021/acssynbio.3c00135,2023,data/papers/2023/10.1021__acssynbio.3c00135/paper.pdf,True,13,1,13,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.3c00144,10.1021/acssynbio.3c00144,2023,data/papers/2023/10.1021__acssynbio.3c00144/paper.pdf,True,8,1,8,4,5,-1,False,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00146,10.1021/acssynbio.3c00146,2023,data/papers/2023/10.1021__acssynbio.3c00146/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00148,10.1021/acssynbio.3c00148,2023,data/papers/2023/10.1021__acssynbio.3c00148/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00150,10.1021/acssynbio.3c00150,2023,data/papers/2023/10.1021__acssynbio.3c00150/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00151,10.1021/acssynbio.3c00151,2023,data/papers/2023/10.1021__acssynbio.3c00151/paper.pdf,True,16,1,16,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.3c00154,10.1021/acssynbio.3c00154,2023,data/papers/2023/10.1021__acssynbio.3c00154/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00155,10.1021/acssynbio.3c00155,2023,data/papers/2023/10.1021__acssynbio.3c00155/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.3c00157,10.1021/acssynbio.3c00157,2023,data/papers/2023/10.1021__acssynbio.3c00157/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.3c00163,10.1021/acssynbio.3c00163,2023,data/papers/2023/10.1021__acssynbio.3c00163/paper.pdf,True,14,1,14,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.3c00167,10.1021/acssynbio.3c00167,2023,data/papers/2023/10.1021__acssynbio.3c00167/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.3c00174,10.1021/acssynbio.3c00174,2023,data/papers/2023/10.1021__acssynbio.3c00174/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00183,10.1021/acssynbio.3c00183,2023,data/papers/2023/10.1021__acssynbio.3c00183/paper.pdf,True,5,1,5,1,1,0,True,1,,True,
doi:10.1021/acssynbio.3c00186,10.1021/acssynbio.3c00186,2023,data/papers/2023/10.1021__acssynbio.3c00186/paper.pdf,True,12,1,12,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.3c00191,10.1021/acssynbio.3c00191,2023,data/papers/2023/10.1021__acssynbio.3c00191/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00199,10.1021/acssynbio.3c00199,2023,data/papers/2023/10.1021__acssynbio.3c00199/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00201,10.1021/acssynbio.3c00201,2023,data/papers/2023/10.1021__acssynbio.3c00201/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00206,10.1021/acssynbio.3c00206,2023,data/papers/2023/10.1021__acssynbio.3c00206/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00215,10.1021/acssynbio.3c00215,2023,data/papers/2023/10.1021__acssynbio.3c00215/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.3c00231,10.1021/acssynbio.3c00231,2023,data/papers/2023/10.1021__acssynbio.3c00231/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.3c00232,10.1021/acssynbio.3c00232,2023,data/papers/2023/10.1021__acssynbio.3c00232/paper.pdf,True,18,1,18,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.3c00237,10.1021/acssynbio.3c00237,2023,data/papers/2023/10.1021__acssynbio.3c00237/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.3c00239,10.1021/acssynbio.3c00239,2023,data/papers/2023/10.1021__acssynbio.3c00239/paper.pdf,True,14,1,14,6,6,0,True,1 2 3 4 5 6,,True,
